"";"Id_plac";"X";"Y";"BDForet";"stratum";"Brin_taill";"pch.cl15.F";"pch.cl15.R";"perch.nv";"nb_arbre_175";"nb_arbre_175_F";"nb_arbre_175_R";"Brin_taill.norm";"pch.cl15.F.norm";"pch.cl15.R.norm";"perch.nv.norm";"perch.nv.F.norm";"perch.nv.R.norm";"nb_arbre";"comp_F_nb";"comp_R_nb";"comp_nb";"G175";"G175R";"G175F";"Gbt";"GpvR";"GpvF";"GpnvF";"GpnvR";"G75";"comp_F_G";"comp_R_G";"comp_G";"gini_diam_median";"lorenz_diam_median";"gini_diam_175";"lorenz_diam_175";"ratio";"petit_bois";"moyen_bois";"gros_bois";"tres_gros_bois";"gini_diam_rand";"lorenz_diam_rand";"gini_diam";"lorenz_diam";"density";"htot_moy";"htot_dom";"htot_Lorey";"volume_total";"volume_total_175";"volume_tige";"volume_tige_175";"gap_F";"rumple_index";"zmax";"zmean";"zsd";"zq5";"zq10";"zq15";"zq20";"zq25";"zq30";"zq35";"zq40";"zq45";"zq50";"zq55";"zq60";"zq65";"zq70";"zq75";"zq80";"zq85";"zq90";"zq95";"skewness_first";"kurtosis_first";"skewness_last";"kurtosis_last"
"171";"317_74_ONF";959146,803;6517616,485;"Sapin, épicéa";"Coniferes";"0";"0";"2";"0";19;2;17;0;0;4;0;0;0;23;8,69565217391304;91,304347826087;"Resineux";34,2302777777778;31,1433333333333;3,08694444444444;0;0,61605;0;0;0;34,8463277777778;8,8587367487631;91,1412632512369;"Resineux";0,235912847483095;0,759043650111703;0,157350833521913;1,16698918482829;0,173913043478261;26,0869565217391;60,8695652173913;8,69565217391304;4,34782608695652;0,229092286675315;0,76903459077985;0,235912847483095;0,759043650111703;325,383439210097;20,6325321529443;26,9318915761134;24,4922450309036;28,1463665972397;27,9725272804958;27,5043401300933;27,3305008133493;0,16969922020052;5,77215622367053;36,96;22,7294442091891;7,47159964873444;8,67;11,06;12,8;14,31;15,42;16,868;18,16;19,574;21,28;22,71;23,83;24,85;25,74;26,59;27,46;28,32;29,291;30,41;32,18;-0,35399353246405;2,14764124234709;-0,165005421906131;2,14271817158819
"172";"318_73_ONF";946105,307;6510731,682;"Hêtre";"Feuillus";"0";"7";"0";"0";8;6;2;0;16;0;0;0;0;24;91,6666666666667;8,33333333333333;"Feuillus";10,0030555555556;5,9625;4,04055555555555;0;0;2,156175;0;0;12,1592305555556;50,9631800075069;49,0368199924931;"Mixte";0,270783962857281;1,21695423756163;0,233323790438019;1,36967914487512;0,666666666666667;75;16,6666666666667;8,33333333333333;0;0,328439676265763;1,19580271701982;0,328439676265763;1,19580271701982;339,53054526271;13,8076575198652;19,6173927511248;14,8964425634901;8,0392917787855;7,21865713447989;7,73536859862639;6,91473395432078;0,139821251241311;3,26599376650712;23,48;12,4576122994652;3,46960440703697;6,02;6,711;7,3165;8,04;8,82;9,853;10,5585;11,264;11,78;12,17;12,5;12,9;13,27;13,59;14,01;14,548;15,2835;15,989;18,11;0,2905472826629;3,47006205025223;0,313327046021952;2,92521279013693
"173";"32_IRSTEA";934999,7686;6506497,961;"Mixte";"Mixte";"9";"2";"0";"0";24;24;0;20;4;0;0;0;0;48;100;0;"Feuillus";22,2083333333333;0;22,2083333333333;2,772225;0;0,61605;0;0;25,5966083333333;100;0;"Feuillus";0,244363779493123;0,940894159672262;0,143613928548356;1,14908499463431;0,5;64,5833333333333;35,4166666666667;0;0;0,251421737746384;0,965362652760929;0,244363779493123;0,940894159672262;679,06109052542;15,6654827932805;22,9830143782706;19,4766360319249;18,4541939575007;17,2232419910423;17,2067972886823;15,9758453222239;0,0511732401397903;3,36229669697516;25,29;18,6885563380282;3,45620301568786;7,48;10,06;12,16;13,46;14,32;15,65;16,99;17,81;18,28;18,76;19,14;19,55;20,01;20,43;20,89;21,27;21,65;22,02;22,46;-1,17424714207489;4,05760837127203;-1,03220991631198;3,06450999354882
"174";"325_74_ONF";960185,589;6520759,956;"Sapin, épicéa";"Coniferes";"32";"4";"3";"2";16;6;10;72;9;7;4;0;4;108;80,5555555555556;19,4444444444444;"Feuillus";28,9766666666667;20,4094444444444;8,56722222222222;9,8568;0,924075;1,2321;0;0,5476;41,5372416666667;47,3216839480126;52,6783160519873;"Mixte";0,204963679088383;1,52327351965911;0,240990990990991;1,2972972972973;0,851851851851852;87,037037037037;9,25925925925926;3,7037037037037;0;0,281369156474339;1,21162120050842;0,281369156474339;1,21162120050842;1527,8874536822;12,7544472408981;27,134992870547;13,1005234971026;30,8598120620022;26,2272910541593;29,6547290683698;25,0222080605269;0,106326842910664;4,05363654825709;32,43;18,5376763875823;6,9257996406139;7,619;9,2;10,24;11,1;11,85;12,52;13,2;13,92;14,62;15,51;16,5;17,71;19,29;20,92;22,925;24,5;26,01;27,54;29,02;0,349344060633543;1,84775930518413;0,585966757752928;2,43117805138401
"175";"33_IRSTEA";936995,466;6506501,257;"Mixte";"Mixte";"11";"9";"3";"0";42;41;1;25;20;7;0;0;0;94;91,4893617021277;8,51063829787234;"Feuillus";33,0369444444444;0,871111111111111;32,1658333333333;3,388275;0,924075;2,772225;0;0;40,1215194444444;95,5256278028132;4,47437219718678;"Feuillus";0,221748833434774;1,06411015827191;0,160384331116038;1,0004007896865;0,553191489361702;78,7234042553192;21,2765957446809;0;0;0,243390978711419;1,0742092217174;0,221748833434774;1,06411015827191;1329,82796894561;14,3416736826761;23,6499079868757;16,7141999811672;27,4878142812243;24,8755605398129;25,3544981908816;22,7422444494702;0,041370664437944;2,94769009921707;30,36;22,2994079290558;3,06779893137225;15,257;16,887;17,7305;18,55;19,0775;19,73;20,2945;20,848;21,43;21,9;22,34;22,79;23,25;23,709;24,16;24,63;25,15;25,82;26,69;-0,226248402800371;2,65689028698815;-0,588879365428211;3,8594458798443
"176";"3341_73_ONF";962901,56;6521227,916;"Sapin, épicéa";"Coniferes";"0";"1";"1";"1";18;2;16;0;2;2;2;0;2;24;16,6666666666667;83,3333333333333;"Resineux";34,0408333333333;32,6938888888889;1,34694444444444;0;0,308025;0,308025;0;0,2738;34,9306833333333;4,7378673604852;95,2621326395148;"Resineux";0,336237692776858;1,09251315130261;0,270535831259007;1,01735926986484;0,25;41,6666666666667;33,3333333333333;20,8333333333333;4,16666666666667;0,3553288422889;1,07810112632894;0,336237692776858;1,09251315130261;339,53054526271;19,5120349595958;29,9578089998242;26,8641412743418;28,0389163086186;27,7624976613365;27,5623944933113;27,2859758460292;0,141793066088841;5,81332519424276;38,68;21,3383179755192;8,04979656401243;7,14;9,48;11,43;12,946;14,2;15,33;16,41;17,58;18,68;19,76;20,93;22,06;23,2;24,47;25,64;27,01;28,593;30,38;32,53;-0,124051321697743;2,15712423015541;0,284481702071623;2,36017381491486
"177";"338_73_ONF";945057,488;6504427,616;"Mixte";"Mixte";"0";"0";"8";"0";44;4;40;0;0;18;0;0;0;62;6,45161290322581;93,5483870967742;"Resineux";31,4519444444444;28,8241666666667;2,62777777777778;0;2,4642;0;0;0;33,9161444444444;7,74786704332548;92,2521329566745;"Resineux";0,191951062861276;0,943226792016843;0,121252548107197;1,163899440186;0,290322580645161;59,6774193548387;40,3225806451613;0;0;0,197745123193695;0,945776263487374;0,191951062861276;0,943226792016843;877,120575262001;15,5715813923275;22,3066998210081;19,6025500381774;19,7866847899544;19,0044078646068;19,588440846997;18,8061639216493;0,0836812804453723;3,55002343983303;19,42;12,1792575168746;2,920135911349;6,73;7,837;8,56;9,19;9,71;10,26;10,65;11,04;11,45;11,82;12,24;12,67;13,2055;13,71;14,15;14,706;15,33;16,08;16,87;-0,0545429173694747;2,40746619316464;-0,0218806696264102;2,35095023041289
"178";"34_IRSTEA";943001,47;6506500,941;"Feuillus";"Feuillus";"4";"9";"0";"2";26;25;1;9;20;0;4;4;0;59;98,3050847457627;1,69491525423729;"Feuillus";31,3436111111111;4,34027777777778;27,0033333333333;1,2321;0;2,772225;0,5476;0;35,8955361111111;87,9085862811942;12,0914137188058;"Feuillus";0,283101464879721;1,08252723966729;0,206811684275948;1,02205762636274;0,559322033898305;71,1864406779661;27,1186440677966;1,69491525423729;0;0,302430106317151;1,09192584962507;0,283101464879721;1,08252723966729;834,679257104162;15,2621070404947;25,538250533644;17,9229974097742;27,6270767685317;25,9345178146513;25,3784181428507;23,6858591889703;0,0512412053630692;2,50340466631363;29,8;22,7602595155709;2,83478792312667;16,43;18,02;18,879;19,402;19,87;20,36;20,93;21,42;21,97;22,46;22,923;23,36;23,71;24,15;24,67;25,26;25,751;26,32;27,18;-0,120402306989063;2,46108533718075;-0,604839998133394;3,9021032665104
"179";"342_73_ONF";945055,4611;6508621,912;"Hêtre";"Feuillus";"46";"8";"0";"1";20;20;0;104;18;0;2;2;0;144;100;0;"Feuillus";8,73916666666667;0;8,73916666666667;14,16915;0;2,4642;0,2738;0;25,6463166666667;100;0;"Feuillus";0,0660658446721703;1,66143110320856;0,0603695550663733;1,12617395437262;0,861111111111111;97,2222222222222;2,77777777777778;0;0;0,155828369340622;0,993010956327384;0,155828369340622;0,993010956327384;2037,18327157626;11,9439355218756;17,1434927138276;12,0436917397942;11,4465418152238;5,08662332185536;11,1750126939526;4,81509420058416;0,155469183786785;2,06781393543928;19,94;13,2138416807353;2,7237567080365;7,26;8,61;9,47;10,21;10,7175;11,1;11,45;11,83;12,2;12,62;13,08;13,57;14,14;14,58;15,07;15,51;15,99;16,77;17,53;-0,0762233038012994;2,37196940132989;-0,233630782656776;2,54647597791833
"180";"344_73_ONF";945063,422;6510718,426;"Sapin, épicéa";"Coniferes";"3";"0";"0";"0";14;3;11;7;0;0;0;0;0;21;47,6190476190476;52,3809523809524;"Mixte";13,7127777777778;11,9988888888889;1,71388888888889;0,924075;0;0;0;0;14,6368527777778;18,0227534493887;81,9772465506113;"Resineux";0,253450051493306;1,02736968457139;0,173946656358717;1,13983181212183;0,333333333333333;47,6190476190476;47,6190476190476;4,76190476190476;0;0,244651539708266;1,16859937203767;0,253450051493306;1,02736968457139;297,089227104871;16,3601526509569;21,6605586998799;20,783122483183;9,71141562054511;9,3523879636614;9,54368609354563;9,18465843666193;0,460048010973937;5,14282549343058;32,13;13,6400189322226;6,35441508105732;5,49;6,2;7,038;7,66;8,19;8,79;9,562;10,128;10,984;11,89;13,22;14,18;14,77;15,4;16,44;17,596;19,854;22,138;25,978;0,851523664255046;3,14943353374051;0,864575925318675;3,30289411471608
"181";"349_73_ONF";945052,0169;6515979,177;"Sapin, épicéa";"Coniferes";"0";"1";"0";"0";16;2;14;0;2;0;0;0;0;18;22,2222222222222;77,7777777777778;"Resineux";41,7430555555556;37,1875;4,55555555555556;0;0;0,308025;0;0;42,0510805555556;11,5658872288194;88,4341127711806;"Resineux";0,157543143440341;0,853789383494957;0,0857763300760044;1,08806239820847;0,111111111111111;11,1111111111111;38,8888888888889;50;0;0,155287599804465;0,85936564786057;0,157543143440341;0,853789383494957;254,647908947033;25,4027181510798;29,7213848023484;27,6997952284855;34,707493489689;34,6049141591507;33,8059294698906;33,7033501393524;0,338961038961039;8,31984277569842;36,08;23,0674097065463;6,29254340163842;8,62;11,39;13,73;15,46;16,86;18,24;19,58;20,54;21,57;22,42;23,42;24,11;24,88;25,67;26,64;27,66;28,52;29,63;31,14;-0,702659048994437;3,12875351848599;-0,637826429139531;2,86277224344758
"182";"35_IRSTEA";943997,659;6506499,917;"Hêtre";"Feuillus";"10";"1";"0";"12";29;26;3;22;2;0;27;27;0;80;96,25;3,75;"Feuillus";18,8272222222222;4,16805555555556;14,6591666666667;3,08025;0;0,308025;3,6963;0;25,9117972222222;83,9144482344861;16,0855517655139;"Feuillus";0,17619196310619;1,14024940163015;0,112710084033613;1,19755717982794;0,6375;81,25;17,5;1,25;0;0,216001286012414;1,00588055833774;0,17619196310619;1,14024940163015;1131,76848420903;12,6658148959322;18,5423234483764;13,3852672766554;14,0621779329672;11,446405004243;13,3604826372183;10,7447097084942;0,244843730229027;2,51303858057536;21,72;12,8446760670732;2,10648926349329;7,525;8,75;9,655;10,35;10,93;11,41;11,825;12,18;12,425;12,63;12,85;13,07;13,3;13,56;13,8;14,11;14,54;15,11;15,86;0,329934992410271;4,82061463382902;-0,320197233918974;4,52244471340165
"183";"350_73_ONF";945033,752;6517013,431;"Sapin, épicéa";"Coniferes";"0";"1";"1";"2";32;16;16;0;2;2;4;0;4;40;45;55;"Mixte";47,9933333333333;38,2708333333333;9,7225;0;0,308025;0,308025;0;0,5476;49,1569833333333;20,4050865611159;79,5949134388841;"Resineux";0,297741407528642;1,05061502659574;0,247381845461365;1,07114861918605;0,2;47,5;37,5;15;0;0,304319814874468;1,04657054017819;0,297741407528642;1,05061502659574;565,884242104517;18,9605899461262;29,9186936444883;25,033837829725;40,8976951295581;40,534356823904;39,8620215041899;39,4986831985358;0,220828105395232;7,60160691128384;34,5;23,7314652677279;4,95354886056757;8,74;12,69;15,2275;17,43;19,28;20,31;21,42;22,16;22,6425;23,21;23,6975;24,18;24,81;25,3;25,82;26,41;27,3125;28,44;30,0975;-1,34278027298456;5,83138304751713;-1,03830549784579;3,77645848231875
"184";"354_73_ONF";945055,159;6521224,102;"Sapin, épicéa";"Coniferes";"0";"2";"0";"3";40;25;15;0;4;0;7;0;7;51;56,8627450980392;43,1372549019608;"Mixte";40,0294444444444;18,4183333333333;21,6111111111111;0;0;0,61605;0;0,9583;41,6037944444444;53,425802641132;46,574197358868;"Mixte";0,230906967691709;0,990879784087594;0,172423043390785;1,09536726242371;0,215686274509804;41,1764705882353;54,9019607843137;3,92156862745098;0;0,23435953307393;0,991881003564926;0,230906967691709;0,990879784087594;721,502408683259;17,6212256478541;25,4530638511436;22,5008016396801;29,814001956204;29,3046244908257;28,2641595151618;27,7547820497836;0,083000798084597;4,11220282533006;32,35;23,8931282586027;2,70670953180058;15,537;18,23;19,8065;20,594;21,28;21,741;22,06;22,488;22,8565;23,285;23,65;24,02;24,4505;24,869;25,28;25,74;26,319;27,203;28,2115;0,0328217930935177;3,2490843186664;-1,07136657817429;5,49506687747704
"185";"363_73_ONF";943994,393;6502334,325;"Feuillus";"Feuillus";"12";"3";"0";"1";24;24;0;27;7;0;2;2;0;60;100;0;"Feuillus";14,3027777777778;0;14,3027777777778;3,6963;0;0,924075;0,2738;0;19,1969527777778;100;0;"Feuillus";0,172373222385158;1,07842895758389;0,105898337595908;1,43782096171802;0,6;90;10;0;0;0,221223619801235;0,899823561309177;0,172373222385158;1,07842895758389;848,826363156775;12,3528338954312;18,4129921151389;13,0144955391691;10,0658421845715;8,21941423488389;9,5390434509803;7,69261550129268;0,234168406402227;5,47625870567987;65,93;13,5714084507042;8,55599814832035;5,79;6,585;7,35;8,11;8,6825;9,19;9,85;10,44;10,91;11,35;11,82;12,31;12,95;13,485;14,18;15,01;16,6625;19,815;31,5525;3,50815179371591;17,5471496276617;3,34306801084056;16,318324764355
"186";"364_73_ONF";944009,819;6503375,893;"Feuillus";"Feuillus";"42";"0";"0";"0";1;1;0;94;0;0;0;0;0;95;100;0;"Feuillus";0,380277777777778;0;0,380277777777778;12,93705;0;0;0;0;13,3173277777778;100;0;"Feuillus";0,00502723083368237;1,97424702364029;0;1;0,989473684210526;100;0;0;0;0,132342728427446;0,895941268429157;0,132342728427446;0,895941268429157;1343,97507499823;11,3159677896308;11,4945028137096;11,3161146309122;5,00249803667401;0,181269501378562;4,99317910507407;0,171950569778615;0,246709033136632;1,95088719617269;10,39;6,78702604482132;1,0834393544753;5,19;5,38;5,57;5,74;5,92;6,09;6,25;6,39;6,55;6,69;6,85;6,99;7,16;7,33;7,53;7,73;7,98;8,26;8,67;0,450655343410428;2,70015854756962;0,467494656469885;2,72353437330597
"187";"364_74_ONF";951800,783;6527062,796;"Feuillus";"Feuillus";"59";"7";"0";"0";20;20;0;133;16;0;0;0;0;169;100;0;"Feuillus";11,0069444444444;0;11,0069444444444;18,173475;0;2,156175;0;0;31,3365944444444;100;0;"Feuillus";0,0741989270697404;1,69454984971606;0,104841140652318;1,31206257159221;0,881656804733728;96,4497041420118;3,55029585798817;0;0;0,162621600158825;0,950938456443689;0,162621600158825;0,950938456443689;2390,86092289158;11,9653909094441;19,1020652214448;12,0504282314636;14,8558539767356;7,21369385163963;14,3778143114863;6,73565418639032;0,155445008126878;2,00494529984914;17,36;12,8687875017282;1,51930031029175;6,97;7,95;8,69;9,25;9,75;10,21;10,6;10,95;11,28;11,55;11,83;12,14;12,46;12,75;13,06;13,35;13,67;14,05;14,57;-0,484442486180035;3,79499386929072;-0,148538145009412;2,36597709863079
"188";"366_73_ONF";943994,492;6505476,389;"Feuillus";"Feuillus";"18";"0";"5";"0";22;0;22;40;0;11;0;0;0;73;54,7945205479452;45,2054794520548;"Mixte";12,4591666666667;12,4591666666667;0;5,54445;1,540125;0;0;0;19,5437416666667;28,36943966291;71,63056033709;"Mixte";0,146405373486861;1,27815981657595;0,0832727801191688;1,14313368588315;0,698630136986301;87,6712328767123;12,3287671232877;0;0;0,188939219633784;0,890910302282382;0,188939219633784;0,890910302282382;1032,73874184074;11,7418088756046;17,5402591747625;12,4032789255008;8,51507895297433;5,98543422116452;8,44424544746448;5,91460071565467;0,140256237356709;2,53967487968021;17,27;9,93785191212368;1,82970533992903;6,8805;7,64;8,06;8,39;8,66;8,86;9,06;9,26;9,47;9,7;9,93;10,14;10,38;10,697;11,01;11,37;11,85;12,379;13,12;0,366916849064353;3,43143097659979;0,158774128448897;3,38169572376855
"189";"369_73_ONF";943985,514;6508616,884;"Sapin, épicéa";"Coniferes";"0";"0";"2";"1";23;2;21;0;0;4;2;0;2;29;6,89655172413793;93,1034482758621;"Resineux";44,6272222222222;43,3333333333333;1,29388888888889;0;0,61605;0;0;0,2738;45,5170722222222;2,84264524434239;97,1573547556576;"Resineux";0,2794905196121;0,81034497817646;0,198215709728868;0,797900369573508;0,206896551724138;31,0344827586207;41,3793103448276;27,5862068965517;0;0,280498567666889;0,810750226937895;0,2794905196121;0,81034497817646;410,266075525775;20,504231279792;28,9890283244611;25,6933993178402;37,2758689457423;37,0151099706264;36,6674848470828;36,4067258719669;0,148552974785741;5,54825543969563;34,58;23,8735855579028;4,96249941203537;10,8185;14,09;16,15;17,55;18,57;19,641;20,56;21,428;22,19;22,89;23,57;24,182;24,98;25,68;26,3875;27,246;28,2;29,19;30,6115;-0,727272430333578;3,99075316152161;-0,741294148281298;3,61276208666366
"190";"37_IRSTEA";956003,619;6506501,706;"Feuillus";"Feuillus";"2";"4";"0";"0";3;3;0;4;9;0;0;0;0;16;100;0;"Feuillus";2,34;0;2,34;0,61605;0;1,2321;0;0;4,18815;100;0;"Feuillus";0,152598752598753;1,53279062079614;0,153846153846154;1,41168091168091;0,8125;87,5;12,5;0;0;0,236075156576201;1,06678428570264;0,236075156576201;1,06678428570264;226,353696841807;12,5825038918897;14,229166715763;12,8576021844477;2,07797829052222;1,41121264202391;2,00442319920978;1,33765755071148;0,698275862068966;3,90351470559674;19,22;9,90844514601421;3,48501978536337;5,22;5,56;5,82;6,11;6,4175;7,263;8,02;8,71;9,14;9,49;9,91;10,31;10,77;11,367;11,89;12,704;14,097;14,789;16,0635;0,526176172094246;2,51216755503522;0,591187976421391;2,24762570616189
"191";"372_73_ONF";943994,003;6511758,493;"Mixte";"Mixte";"0";"0";"0";"0";7;5;2;0;0;0;0;0;0;7;71,4285714285714;28,5714285714286;"Mixte";7,86027777777778;4,20555555555556;3,65472222222222;0;0;0;0;0;7,86027777777778;46,496094992402;53,503905007598;"Mixte";0,211977935382191;1,12180489216963;0,211977935382191;1,12180489216963;0;28,5714285714286;71,4285714285714;0;0;0,211977935382191;1,12180489216963;0,211977935382191;1,12180489216963;99,0297423682904;20,1219796708051;20,1219796708051;20,2859866498438;6,03450569684938;6,03450569684938;5,76752188645648;5,76752188645648;0,608999140893471;3,88638097830765;30,85;19,7069184820801;5,66221673058115;7,1405;10,04;11,48;13,72;14,38;15,083;15,6935;16,906;18,23;20,05;20,89;21,436;22,04;22,627;23,21;23,73;24,53;25,579;26,9385;-0,711281922492586;2,6979032125252;-0,627448040734524;2,6740716758395
"192";"376_73_ONF";943995,442;6515977,371;"Sapin, épicéa";"Coniferes";"2";"2";"2";"0";15;3;12;4;4;4;0;0;0;27;40,7407407407407;59,2592592592593;"Mixte";14,7713888888889;11,7883333333333;2,98305555555556;0,61605;0,61605;0,61605;0;0;16,6195388888889;25,3626504546021;74,6373495453979;"Mixte";0,255133707494223;0,889763742442172;0,152601156069364;1,19391993149219;0,444444444444444;51,8518518518518;48,1481481481481;0;0;0,297079405786623;0,847054729323584;0,255133707494223;0,889763742442172;381,971863420549;15,6761322355451;22,2372416246516;19,6649329628024;10,5955404228337;10,011383783937;10,2955663583205;9,71140971942376;0,163524168666438;6,18543572935642;28,22;15,6585061425061;5,00877955146939;6,6895;7,997;9,04;10,288;11,1175;11,977;12,7765;13,46;14,2155;14,98;15,73;16,424;17,1335;17,75;18,7525;19,6;20,4345;21,88;23,6705;0,00267397157779094;2,36840320397783;0,0647928072417407;2,33316348808346
"193";"38_IRSTEA";932001,259;6507500,718;"Feuillus";"Feuillus";"22";"19";"1";"17";20;20;0;50;43;2;38;38;0;153;98,6928104575163;1,30718954248366;"Feuillus";8,93888888888889;0;8,93888888888889;6,77655;0,308025;5,852475;5,2022;0;27,0781388888889;98,8624587484984;1,13754125150157;"Feuillus";0,0646373999514916;1,6784359867959;0,0576441102756893;1,15389097744361;0,869281045751634;98,0392156862745;1,96078431372549;0;0;0,156901160781444;0,924755260217977;0,156901160781444;0,924755260217977;2164,50722604978;11,9367448868524;17,3371529794385;12,048017667175;12,198905523631;5,39303971500688;11,8953881329639;5,08952232433976;0,187208048868128;3,52411409363587;17,81;14,1935790543976;1,13934365720138;7,782;11,306;12,4215;12,78;13,02;13,24;13,4;13,59;13,8145;13,99;14,14;14,29;14,46;14,637;14,83;15,03;15,28;15,6;16,0195;0,10060433909884;2,87450740620245;-1,73067908197434;6,35770133254209
"194";"39_IRSTEA";932995,042;6507504,729;"Feuillus";"Feuillus";"6";"0";"0";"2";44;44;0;14;0;0;4;4;0;62;100;0;"Feuillus";35,5169444444444;0;35,5169444444444;1,84815;0;0;0,5476;0;37,9126944444444;100;0;"Feuillus";0,206089840574809;0,890925472734511;0,129711740516193;1,05684375145155;0,290322580645161;51,6129032258064;48,3870967741936;0;0;0,215789580335975;0,884801198989183;0,206089840574809;0,890925472734511;877,120575262001;16,6660913367314;22,6935393109492;20,3959785295399;27,2863054797043;26,3630915048605;25,1598481272113;24,2366341523675;0,185693377241127;5,58115282090385;29,03;24,5309514051522;3,30014959543501;13,785;16,98;18,755;19,84;20,855;21,89;23,27;23,86;24,3;24,61;24,92;25,16;25,44;25,74;26,09;26,42;26,72;27,08;27,56;-2,57509379430763;11,6903755218706;-1,42508007993158;4,88988070324578
"195";"391_73_ONF";942948,2358;6503370,03;"Feuillus";"Feuillus";"1";"11";"0";"2";22;22;0;2;25;0;4;4;0;53;100;0;"Feuillus";17,4794444444444;0;17,4794444444444;0,308025;0;3,388275;0,5476;0;21,7233444444444;100;0;"Feuillus";0,219745608721987;1,0266488137897;0,159629161399073;1,12422017845389;0,584905660377358;79,2452830188679;20,7547169811321;0;0;0,238174523888809;1,0337853930157;0,219745608721987;1,0266488137897;749,796620788485;14,3011795215321;22,0919584630413;16,2269411992934;14,7328291746316;13,1428495512894;13,643199690665;12,0532200673229;0,0228420821436416;2,00128450993541;25,53;20,3693620071685;2,09504136621153;15,43;16,8;17,7535;18,38;18,91;19,34;19,68;19,98;20,26;20,54;20,7995;21,05;21,3185;21,57;21,8275;22,082;22,39;22,73;23,1855;-0,774317309943077;3,41720278359582;-1,06692745149806;4,79496540658963
"196";"396_73_ONF";942943,602;6508637,823;"Sapin, épicéa";"Coniferes";"0";"1";"1";"0";11;4;7;0;2;2;0;0;0;15;40;60;"Mixte";35,4213888888889;29,6730555555556;5,74833333333333;0;0,308025;0,308025;0;0;36,0374388888889;16,8057401415411;83,1942598584589;"Resineux";0,367758186397985;0,890646515533166;0,262878093492209;0,853063759838195;0,266666666666667;33,3333333333333;26,6666666666667;26,6666666666667;13,3333333333333;0,355887646835923;0,906178504764712;0,367758186397985;0,890646515533166;212,206590789194;22,3891547702995;31,5137335056421;27,1319691044978;35,9102119943271;35,7207130054169;34,7792303546205;34,5897313657103;0,110198494182067;5,24717560277011;42,16;21,913060069381;7,73166562548282;7,53;9,77;11,45;12,98;14,44;15,67;16,93;18,11;19,33;20,6;21,53;22,61;23,63;24,88;25,94;27,27;28,71;30,73;32,94;0,00329497860363567;2,41561116565159;0,149279911444621;2,46690108429745
"197";"399_73_ONF";942948,673;6511780,564;"Sapin, épicéa";"Coniferes";"3";"2";"4";"1";31;15;16;7;4;9;2;0;2;53;49,0566037735849;50,9433962264151;"Mixte";33,7444444444444;22,2366666666667;11,5077777777778;0,924075;1,2321;0,61605;0;0,2738;36,7904694444445;35,4654424768371;64,5345575231629;"Mixte";0,280595166365401;1,19051974862597;0,231197559115179;1,15264872355979;0,415094339622642;69,811320754717;26,4150943396226;1,88679245283019;1,88679245283019;0,287470535506789;1,19753136421205;0,280595166365401;1,19051974862597;749,796620788485;15,5474208905234;26,0214146540328;19,8926380054267;28,5889123813066;27,5466679423007;27,5808398217606;26,5385953827547;0,177799769091209;4,68715858163636;27,96;15,2667799268165;4,60194181602626;6,74;7,974;9,05;10,058;10,77;11,47;12,17;12,8;13,46;14,09;14,742;15,45;16,12;16,7;17,58;18,29;19,488;21;22,85;0,217307899810395;2,68651416625996;0,251798709432348;2,65960001739853
"198";"4_IRSTEA";938006,456;6497496,838;"Feuillus";"Feuillus";"1";"7";"1";"8";16;16;0;2;16;2;18;18;0;54;96,2962962962963;3,7037037037037;"Feuillus";19,9561111111111;0;19,9561111111111;0,308025;0,308025;2,156175;2,4642;0;25,1925361111111;98,7773164295906;1,22268357040936;"Feuillus";0,247718228434536;1,2371429764069;0,271687587168759;1,1554805680721;0,703703703703704;87,037037037037;9,25925925925926;1,85185185185185;1,85185185185185;0,30404608618052;1,20211577318059;0,30404608618052;1,20211577318059;763,943726841098;12,7418936027066;19,427527456977;13,3507788341822;16,409599344836;14,4762517367765;14,2357144077208;12,3023667996613;0,316247139588101;4,2372477453724;26,15;18,5684495192308;5,22585212771825;6,34;7,678;9,832;11,962;14,44;15,864;16,948;18,012;18,856;19,48;19,95;20,58;21,072;21,49;21,86;22,25;22,6;23,08;23,626;-1,25984834564635;3,50732812183295;-0,96054301374078;2,72282550248704
"199";"40_IRSTEA";935997,397;6507499,511;"Feuillus";"Feuillus";"20";"11";"0";"0";22;22;0;45;25;0;0;0;0;92;100;0;"Feuillus";14,6836111111111;0;14,6836111111111;6,1605;0;3,388275;0;0;24,2323861111111;100;0;"Feuillus";0,148905206576976;1,39578004417833;0,109402401187104;0,983148833168148;0,760869565217391;88,0434782608696;11,9565217391304;0;0;0,215267655299427;1,02414084905914;0,215267655299427;1,02414084905914;1301,53375684039;12,6967293749773;19,2614992104541;13,1074782559382;12,8380695994043;9,24779303056729;12,2372107323822;8,64693416354521;0,243673647469459;2,77398550064664;20,12;11,9896706586826;4,19282419935611;5,39;5,88;6,41;6,93;7,56;8,353;9,4185;10,464;11,0895;11,79;12,33;13;13,7;14,45;15,2025;15,95;16,577;17,22;18,0045;-0,0961374593861473;1,80337683523549;0,0905371538727259;1,69159622133495
